"","1-2","2-4","4-8","8-16","16-32","32-64","64-128","128-256","256-512","512-1024"
"48",10010.6621538062,10049.5605522967,10001.6252217176,9828.15872633886,10042.2654836993,10072.825845393,10438.7079075333,9984.03206400791,10743.44,9772
"49",10006.0527513966,10049.8332019333,10006.3751859973,9839.30497365876,10026.2654836993,10042.825845393,10469.7079075333,9966.03206400791,10733.44,9769
"50",10004.0292703021,10052.724498359,9999.65017767454,9829.70497365876,10015.2654836993,10029.825845393,10451.7079075333,9953.03206400791,10728.44,9767
"51",10001.7798830373,10061.6141905662,10007.3245312905,9810.70497365876,10021.9025266606,9991.82584539296,10426.7079075333,9926.03206400791,10717.44,9760
"52",10004.8694063415,10066.8702664927,9995.88558975672,9799.30497365876,9983.90252666065,10086.6786126665,10402.7079075333,9896.03206400791,10707.44,9755
"53",10008.0606783076,10062.5234254223,9994.67605130712,9816.86205728727,10010.9784429714,10102.740128622,10358.7079075333,9874.03206400791,10696.44,9753
"54",10005.4156726532,10072.0160360181,10001.3419664836,9829.39041981463,9986.97844297137,10067.740128622,10316.7079075333,9853.03206400791,10680.44,9747
"55",10002.7368775638,10073.8386202991,9998.22623182131,9844.56116791012,9993.37435092261,10033.740128622,10282.7079075333,9827.03206400791,10671.44,9743
"56",9998.17158127194,10084.9756664742,10006.3150591722,9824.52935784043,9957.37435092261,10041.740128622,10298.7887772969,9792.03206400791,10650.44,9736
"57",9997.99073541092,10072.2833524536,9996.19970628253,9839.52935784043,9932.37435092261,10111.8579913378,10271.7887772969,9770.03206400791,10641.44,9733
"58",10003.0317289579,10071.0279882038,9986.83837167053,9835.52935784043,9919.37435092261,10088.8579913378,10252.7887772969,9755.03206400791,10626.44,9724
"59",9997.34535523321,10084.3666083815,9993.96392721777,9827.02935784043,9939.72482974956,10061.8579913378,10231.7887772969,9733.03206400791,10618.44,9723
"60",9991.99152154617,10107.2536854956,9993.42609495892,9849.06560065361,9899.72482974956,10049.8579913378,10182.7887772969,9886.03206400791,10597.44,9718
"61",9996.03720853506,10106.0161693795,9970.42609495892,9824.06560065361,9871.72482974956,10017.8579913378,10148.7887772969,9856.03206400791,10578.44,9712
"62",9992.71595781306,10094.0154227675,9964.15268253595,9833.47036821189,9851.72482974956,10028.1550848388,10130.7887772969,9975.03206400791,10566.44,9707
"63",9989.94595781306,10102.6826179371,9961.45034078771,9840.26908806472,9862.17568550491,10007.1550848388,10116.7887772969,9947.03206400791,10555.44,9707
"64",9991.52277380106,10097.0018937319,9966.28116116114,9850.23769954072,9861.17568550491,10078.8826879839,10102.7887772969,9934.03206400791,10548.44,9705
"65",9991.11051771256,10103.3805740146,9951.47519524414,9846.23769954072,9841.17568550491,10059.8826879839,10085.7887772969,9909.03206400791,10818.5039590655,9702
"66",10001.1208448684,10103.2467165534,9943.45907660279,9830.73747467472,9812.17568550491,10080.6282680388,10046.7887772969,9869.03206400791,10787.5039590655,9692
"67",10002.8000873519,10107.8792763443,9941.50177013947,9817.73747467472,9839.17568550491,10059.6282680388,10025.7887772969,9848.03206400791,10772.5039590655,9688
"68",10005.6810652605,10124.5681951346,9933.88014310755,9833.7630744686,9816.17568550491,10031.6282680388,9993.78877729686,9823.03206400791,10750.5039590655,9679
"69",10005.6493821221,10143.7650960737,9907.88014310755,9810.25536057115,9838.54503815634,10032.1014585332,9961.78877729686,9784.03206400791,10729.5039590655,9671
"70",10009.5303775737,10141.4802705619,9924.70571647255,9796.25536057115,9824.04503815634,10039.1014585332,9929.78877729686,9764.03206400791,10712.5039590655,9665
"71",10004.6330040764,10148.3787959987,9949.00466681701,9815.4959039856,9793.04503815634,10102.3895829991,9890.78877729686,9735.03206400791,10698.5039590655,9662
"72",10004.1980724878,10152.5096091129,9951.97964675519,9811.0881851066,9776.04503815634,10079.3895829991,9876.78877729686,9724.03206400791,10688.5039590655,9660
"73",10006.9195755929,10153.9653579415,9935.79501427943,9792.0881851066,9751.04503815634,10100.3895829991,9851.78877729686,9702.03206400791,10680.5039590655,9658
"74",10009.2795281711,10162.8170814131,9927.11568389713,9784.86657621102,9732.04503815634,10066.3895829991,9832.78877729686,9680.03206400791,10658.5039590655,9650
"75",10008.4085898098,10166.8741123884,9928.81082168875,9766.81108778254,9733.14579107434,10098.3895829991,9805.78877729686,9660.03206400791,10639.5039590655,9642
"76",10010.412468402,10176.6665124571,9926.57945735677,9779.01108778254,9738.14579107434,10128.0743091261,9852.84661460357,9639.03206400791,10628.5039590655,9642
"77",10012.1685562823,10182.3913893868,9931.18952198621,9801.56981707864,9720.14579107434,10099.0743091261,9823.84661460357,9618.03206400791,10611.5039590655,9636
"78",10009.5434008003,10183.1300724582,9938.56886642857,9808.06981707864,9689.14579107434,10194.6128107796,9902.92271027492,9594.03206400791,10596.5039590655,9628
"79",10010.3178955092,10184.6710454631,9938.59748897437,9813.89650906946,9659.14579107434,10165.6128107796,9868.92271027492,9561.03206400791,10575.5039590655,9616
"80",10010.0658854855,10187.4214841734,9922.17777214515,9836.4144188109,9662.14579107434,10171.6128107796,9833.92271027492,9527.03206400791,10562.5039590655,9611
"81",10006.9313252442,10191.6678880511,9944.37263646144,9894.43320433859,9728.78628275033,10170.330363114,9776.92271027492,9479.03206400791,10534.5039590655,9602
"82",10008.9964809768,10188.1309120423,9946.36570232644,9886.46392071494,9713.78628275033,10225.3415592364,9763.92271027492,9460.03206400791,10519.5039590655,9598
"83",10010.5931573883,10186.5555852895,9944.72041866252,9868.46392071494,9711.78628275033,10203.3415592364,9838.09266859292,9447.03206400791,10516.5039590655,9597
"84",10010.5556443726,10185.2880480318,9962.34289162673,9869.08233267048,9742.28628275033,10244.4110872479,9818.09266859292,9434.03206400791,10508.5039590655,9593
"85",10015.5244263817,10184.7855456585,9965.18284425773,9856.08233267048,9744.01402222611,10220.4110872479,9795.09266859292,9419.03206400791,10493.5039590655,9587
"86",10014.8260328338,10174.8055456585,9988.06281101544,9872.839524836,9759.82861869311,10199.4110872479,9781.09266859292,9404.03206400791,10480.5039590655,9581
"87",10016.144444915,10182.8666689015,9983.51425151471,9869.639524836,9784.78958875626,10181.4110872479,9759.09266859292,9393.03206400791,10473.5039590655,9581
"88",10014.6097739021,10176.9426850804,9983.56483888633,9888.50387376063,9760.78958875626,10156.4110872479,9743.09266859292,9377.03206400791,10468.5039590655,9580
"89",10017.329288418,10177.1124468526,9999.01971193218,9886.47029415046,9779.06420113854,10168.4110872479,9721.09266859292,9360.03206400791,10456.5039590655,9578
"90",10014.3435153447,10174.296308052,10000.3168159749,9874.47029415046,9779.06420113854,10227.7057355235,9710.09266859292,9341.03206400791,10449.5039590655,9574
"91",10012.6873345949,10172.3887704446,10005.7873219928,9858.26231419946,9767.64738281878,10254.9372198264,9667.09266859292,9312.03206400791,10434.5039590655,9567
"92",10009.1700081524,10180.8194650401,10011.6152501037,9880.62628675154,9769.66996872764,10269.9372198264,9646.09266859292,9293.03206400791,10428.5039590655,9564
"93",10007.5211871072,10163.5692210089,10010.5464582418,9894.63212830714,9738.66996872764,10233.9372198264,9608.09266859292,9267.03206400791,10416.5039590655,9560
"94",10011.8813546696,10167.1239057139,9996.67763294646,9868.7389451744,9740.15280498088,10376.5127199698,9564.09266859292,9366.03206400791,10392.5039590655,9552
"95",10014.6900436842,10167.6649324948,9982.07763294646,9884.33601954136,9716.15280498088,10390.1852535998,9603.09308767802,9341.03206400791,10380.5039590655,9550
"96",10013.4696312279,10178.6957680503,9996.41704086329,9851.83601954136,9702.90075301088,10462.4046931975,9726.9505261404,9309.03206400791,10667.1653900312,9536
"97",10019.9794176543,10170.8708306013,9975.17098412148,9836.58868851258,9674.90075301088,10431.4046931975,9690.9505261404,9267.03206400791,10653.1653900312,9530
"98",10019.3408208266,10169.4673799089,9985.84277446795,9822.58868851258,9692.90075301088,10419.4046931975,9668.9505261404,9262.03206400791,10644.1653900312,9528
"99",10019.4164371119,10167.6314467661,9981.52550366494,9805.58868851258,9676.90075301088,10402.4046931975,9648.9505261404,9417.72750058091,10640.1653900312,9528
"100",10019.8188931744,10165.3990218268,9966.06655515259,9817.25151242107,9648.90075301088,10379.4046931975,9625.9505261404,9396.72750058091,11006.0472989049,9524
"101",10021.066366289,10150.0832528492,9951.73696711841,9808.2087241362,9625.90075301088,10436.1520452343,9599.9505261404,9373.72750058091,10990.0472989049,9516
"102",10019.7153720974,10153.1334637763,9968.2883650528,9805.95823391089,9616.79476823228,10449.3647725728,9688.92493205582,9354.72750058091,10981.0472989049,9515
"103",10026.8440037673,10138.1812239442,9976.1780748553,9788.58076717949,9600.99231270628,10445.0135863161,9643.92493205582,9323.72750058091,10960.0472989049,9511
"104",10029.6722300184,10151.5630680246,9979.32266077035,9792.18801197182,9586.99231270628,10501.8050900383,9685.87433967382,9297.72750058091,10940.0472989049,9505
"105",10030.8538662753,10152.8435410761,9970.55194883482,9800.3026348934,9587.99231270628,10479.8050900383,9880.49788449163,9275.72750058091,10932.0472989049,9493
"106",10029.7043998477,10156.2085914009,9968.98366938605,9787.3026348934,9574.99231270628,10499.8050900383,9861.49788449163,9253.72750058091,10926.0472989049,9490
"107",10035.0471373383,10152.8107825516,9966.9109254784,9777.12169824377,9599.99231270628,10477.8050900383,9834.49788449163,9233.72750058091,10912.0472989049,9485
"108",10032.8963076997,10148.8610761633,9959.1690493548,9823.68603749604,9576.99231270628,10487.8050900383,9796.49788449163,9215.72750058091,11244.0472989049,9483
"109",10034.6268952474,10145.1955890319,9960.19333207739,9823.86810781066,9601.40426001161,10537.9644121445,9774.49788449163,9185.72750058091,11228.0472989049,9468
"110",10034.6072736313,10152.3742896355,9957.64712100016,9814.66204011166,9584.40426001161,10519.9644121445,9811.42140512375,9171.72750058091,11220.0472989049,9465
"111",10038.4807861458,10147.6653935393,9954.68009577229,9810.19042508655,9577.40426001161,10491.9644121445,9780.42140512375,9154.72750058091,11209.0472989049,9458
"112",10039.3115421484,10145.0132810083,9959.58541301689,9825.16940811692,9553.40426001161,10469.9644121445,9757.42140512375,9135.72750058091,11203.0472989049,9456
"113",10036.8050185245,10149.8584922216,9973.29121295403,9809.96940811691,9544.40426001161,10498.7565006222,9879.46823525396,9107.72750058091,11187.0472989049,9450
"114",10032.8920479467,10149.1769636332,9967.42407087105,9798.91948088191,9545.90426001161,10554.6624134454,10271.2333291012,9081.72750058091,11174.0472989049,9449
"115",10023.9063595098,10151.8070417573,9999.14828151464,9796.45943399058,9530.91020768834,10507.6624134454,10223.2333291012,9464.71975254049,11141.0472989049,9435
"116",10024.467751802,10147.7264303173,9997.14828151464,9799.40463257972,9530.41020768834,10488.6624134454,10327.6175789082,9448.71975254049,11126.0472989049,9429
"117",10022.1171813636,10151.4388005046,10007.1174857458,9790.12831730099,9506.41020768834,10521.3795698605,10294.6175789082,9579.67979786149,11108.0472989049,9419
"118",10024.2680321949,10152.9124139457,10014.5053182524,9774.38570628609,9515.97668303292,10563.5634833348,10255.6175789082,9552.67979786149,11086.0472989049,9415
"119",10024.9714979441,10145.8611029686,10014.1499675838,9800.46535626837,9517.97668303292,10537.5634833348,10231.6175789082,9537.67979786149,11069.0472989049,9414
"120",10025.5006252402,10150.0543786419,10007.7401364358,9790.46535626837,9530.97668303292,10520.5634833348,10213.6175789082,9522.67979786149,11064.0472989049,9412
"121",10030.0342043372,10157.6273700089,10019.5166800693,9783.56535626837,9554.97668303292,10488.5634833348,10188.6175789082,9494.67979786149,11042.0472989049,9405
"122",10027.3568626201,10156.3360945294,10010.2166800693,9793.56535626837,9556.97668303292,10466.5634833348,10249.6175789082,9608.99663943788,11030.0472989049,9403
"123",10030.4930953165,10151.5390518567,10006.1616052538,9791.46535626837,9558.97668303292,10439.5634833348,10230.6175789082,9578.99663943788,11016.0472989049,9393
"124",10034.2198279268,10149.8797284289,9996.96160525385,9778.46535626837,9569.97668303292,10455.0477027213,10293.6175789082,9566.99663943788,11011.0472989049,9392
"125",10032.1375993187,10149.4467009764,10009.0133149227,9757.46535626837,9554.97668303292,10427.0477027213,10270.6175789082,9543.99663943788,11001.0472989049,9390
"126",10031.9776063592,10161.5495834548,10014.6737244672,9768.44787274929,9554.97668303292,10433.0477027213,10245.6175789082,9515.99663943788,10974.0472989049,9379
"127",10034.1334039454,10156.0495118257,10004.0621801719,9756.22748273394,9534.1734121155,10459.3788828278,10194.6175789082,9464.99663943788,10946.0472989049,9367
"128",10036.0403500091,10151.6213620499,9991.37572050284,9781.80684238002,9529.6734121155,10476.1288828278,10240.6175789082,9428.99663943788,10924.0472989049,9364
"129",10034.0942893497,10135.2070306212,9982.9918480528,9786.17922709763,9480.6734121155,10472.1288828278,10267.0918728107,9395.99663943788,11357.0472989049,9356
"130",10034.5092641344,10140.6090414808,9982.43020169053,9766.57922709763,9474.99201440878,10440.1288828278,10247.0918728107,9375.99663943788,11335.0472989049,9349
"131",10035.8245028541,10139.3509926304,9987.37347886779,9754.57922709763,9495.26361294314,10451.1288828278,10228.0918728107,9355.99663943788,11327.0472989049,9345
"132",10038.5151871986,10140.7708387126,9971.37347886779,9739.57922709763,9502.26361294314,10434.1288828278,10286.0918728107,9501.75042061888,11321.0472989049,9343
"133",10036.4630315722,10141.4730582927,9978.56453964359,9739.75344217278,9532.61698502695,10410.1288828278,10262.0918728107,9485.75042061888,11313.0472989049,9337
"134",10038.4877744505,10137.0234514291,9985.137445873,9736.71654734278,9515.61698502695,10439.1288828278,10242.0918728107,9474.75042061888,11299.0472989049,9334
"135",10040.8653901661,10129.79507694,9981.12659842786,9733.71654734278,9510.61698502695,10422.1288828278,10215.0918728107,9453.75042061888,11288.0472989049,9330
"136",10040.7211664505,10119.5476538094,9976.2480166783,9734.96396061213,9539.52601786734,10458.1288828278,10202.0918728107,9445.75042061888,11282.0472989049,9329
"137",10041.2374119085,10115.1325463009,9971.1480166783,9717.96396061213,9541.59686616667,10439.1288828278,10189.0918728107,9442.75042061888,11280.0472989049,9328
"138",10041.3997546953,10114.9582567718,9956.1480166783,9741.36303446262,9524.59686616667,10424.1288828278,10170.0918728107,9430.75042061888,11272.0472989049,9321
"139",10038.3844167802,10114.1403634498,9958.31580994894,9725.16303446262,9541.67896369011,10427.1288828278,10125.0918728107,9403.75042061888,11251.0472989049,9319
"140",10032.5457818444,10117.756134078,9940.31580994894,9731.59021482249,9556.14154711447,10438.0821404661,10103.0918728107,9383.75042061888,11238.0472989049,9312
"141",10034.4740349745,10120.3825218382,9937.64786617367,9734.57526096819,9536.64154711447,10405.0821404661,10071.0918728107,9363.75042061888,11228.0472989049,9308
"142",10038.0449327226,10133.1126517813,9923.87981122489,9747.62691472532,9532.7418468896,10403.0906549842,10121.2846188644,9546.75042061888,11210.0472989049,9303
"143",10040.7119503062,10121.9960636633,9923.33293473241,9753.17883331022,9542.42462037479,10450.9848166592,10097.2846188644,9528.75042061888,11200.0472989049,9303
"144",10042.5037229759,10118.3701473009,9919.75798788606,9753.85423027922,9527.42462037479,10435.9848166592,10086.2846188644,9517.75042061888,11196.0472989049,9302
"145",10041.8765525354,10123.5998134983,9918.16207591492,9766.27130785622,9508.42462037479,10420.9848166592,10069.2846188644,9503.75042061888,11189.0472989049,9300
"146",10046.0010514299,10120.3330500795,9921.40870983309,9761.09599376671,9493.42462037479,10397.9848166592,10044.2846188644,9644.07607766588,11179.0472989049,9294
"147",10042.9313445232,10120.8728290848,9935.71241237807,9743.09599376671,9469.42462037479,10423.9848166592,10024.2846188644,9635.07607766588,11172.0472989049,9291
"148",10043.5658284648,10121.8172720073,9922.89848172396,9736.09599376671,9482.309809605,10442.1078063647,9995.28461886439,9613.07607766588,11163.0472989049,9291
"149",10041.6211620222,10123.0967392401,9921.67364203942,9722.09599376671,9484.309809605,10420.1078063647,9973.28461886439,9596.07607766588,11160.0472989049,9288
"150",10038.9232989974,10109.4982792445,9932.33704186427,9717.45401066843,9445.309809605,10379.1078063647,10112.6606433534,9766.63986123455,11137.0472989049,9280
"151",10040.0252266267,10105.1748736178,9923.99622828312,9716.68036025994,9449.16618446853,10406.1078063647,10079.6606433534,9738.63986123455,11120.0472989049,9277
"152",10040.394135785,10096.8912623484,9915.65416977735,9713.50008734771,9435.16618446853,10494.8667958175,10052.6606433534,9843.63986123455,11104.0472989049,9273
"153",10037.836652137,10096.5138780337,9922.25235252754,9706.35121543571,9420.16618446853,10471.8667958175,10026.6606433534,9824.63986123455,11097.0472989049,9273
"154",10036.8865956643,10103.8401644279,9907.05235252753,9696.03077977571,9405.16618446853,10486.8667958175,10005.6606433534,9808.63986123455,11087.0472989049,9269
"155",10037.2484296487,10101.6134631077,9905.60660595984,9700.53077977571,9386.16618446853,10461.8667958175,10102.6606433534,9789.63986123455,11069.0472989049,9265
"156",10036.6698836744,10100.8268456174,9916.40704344805,9698.03077977571,9386.25219591883,10437.8667958175,10080.6606433534,9764.63986123455,11052.0472989049,9258
"157",10034.0010298436,10096.8428269957,9936.86034942261,9716.89849412033,9378.25219591883,10455.3968072817,10056.6606433534,9748.63986123455,11043.0472989049,9252
"158",10037.1964485438,10103.9925868625,9928.86034942261,9707.89849412033,9354.25219591883,10429.3968072817,10026.6606433534,9725.63986123455,11023.0472989049,9244
"159",10039.0402974902,10107.9421176131,9936.32184086675,9698.43010218833,9370.44855363642,10458.5124796259,10013.6606433534,9705.63986123455,11013.0472989049,9242
"160",10037.6366156765,10106.2785047439,9940.64623395751,9689.23010218832,9345.44855363642,10532.2195869649,10082.9461792914,9675.63986123455,10983.0472989049,9233
"161",10039.6258228303,10112.5954359897,9945.49568462077,9695.24207148346,9394.53599509215,10546.3338220781,10170.9461792914,9655.63986123455,10974.0472989049,9230
"162",10040.1994739373,10118.3316586843,9950.3713056141,9696.62976625525,9384.34838698215,10515.3338220781,10239.8272018014,9631.63986123455,10958.0472989049,9225
"163",10040.1994739373,10118.3316586843,9950.3713056141,9696.62976625525,9384.34838698215,10515.3338220781,10239.8272018014,9631.63986123455,10958.0472989049,9225
"164",10043.5038101646,10113.0484918483,9938.11209909793,9716.1643160241,9399.08252374578,10530.3338220781,10215.8272018014,9599.63986123455,10942.0472989049,9220
"165",10044.6738418156,10113.4536112613,9935.63095292544,9704.9643160241,9392.68070613389,10582.3338220781,10193.8272018014,9566.63986123455,10914.0472989049,9216
"166",10041.9927125947,10105.852023937,9953.91062210699,9697.92605226942,9355.68070613389,10625.5502659855,10256.5476262028,9517.63986123455,11150.9109556599,9205
"167",10042.1922228687,10121.2351503828,9942.63934136922,9692.92605226942,9440.35455600919,10598.5502659855,10225.5476262028,9638.37053175927,11128.9109556599,9200
"168",10041.6910511042,10123.3578174228,9941.10233066677,9718.87946911869,9412.35455600919,10655.4861044754,10205.5476262028,9623.37053175927,11119.9109556599,9198
"169",10042.8447489615,10120.0978174228,9943.03512022678,9709.87946911869,9398.35455600919,10639.4861044754,10282.1957441948,9616.37053175927,11112.9109556599,9195
"170",10043.9526873227,10123.2920275119,9942.6866873915,9700.37946911869,9436.93785799875,10613.4861044754,10261.1957441948,9596.37053175927,11092.9109556599,9188
"171",10044.2683079606,10132.134313718,9938.08757823365,9698.87946911869,9410.93785799875,10580.4861044754,10306.1957441948,9571.37053175927,11079.9109556599,9184
"172",10048.6849023016,10137.9576055303,9935.26822049659,9705.19521679261,9406.93785799875,10605.404225242,10279.1957441948,9552.37053175927,11056.9109556599,9178
"173",10047.8529475898,10132.4220311737,9947.99713233074,9706.10790543184,9387.93785799875,10638.7819004443,10251.1957441948,9527.37053175927,11038.9109556599,9173
"174",10047.9088445493,10130.427506296,9940.01389789736,9703.50325073272,9398.52557852175,10597.7819004443,10228.1957441948,9502.37053175927,11022.9109556599,9172
"175",10055.0355193642,10116.3648148121,9932.01739427637,9698.20617113672,9364.52557852175,10555.7819004443,10282.9847520178,9614.58016160388,10995.9109556599,9154
"176",10052.2445801649,10119.5936898156,9930.8698872149,9699.28602510693,9343.52557852175,10527.7819004443,10261.9847520178,9593.58016160388,10985.9109556599,9151
"177",10052.1829231411,10118.1323092145,9922.89433910502,9690.20385712539,9304.52557852175,10657.123392131,10426.9847520178,9697.58016160388,11239.9109556599,9146
"178",10054.9886385986,10096.5663414305,9938.80939590302,9684.70385712539,9288.52557852175,10670.123392131,10459.9847520178,9818.41700315514,11488.6460529957,9137
"179",10052.4193094459,10101.4013818993,9950.01634596604,9685.99477746339,9299.89049124299,10652.123392131,10511.1309089254,9790.41700315514,11470.6460529957,9132
"180",10047.7742183694,10103.5347173103,9960.71725152811,9670.99477746339,9311.99891574778,10691.123392131,10488.1309089254,9773.41700315514,11458.6460529957,9123
"181",10047.5267575294,10102.7151581505,9959.1341842407,9663.99477746339,9310.99891574778,10669.123392131,10466.1309089254,9756.41700315514,11446.6460529957,9119
"182",10050.0236866179,10102.0399028396,9962.70779909226,9674.15425714802,9319.99891574778,10644.123392131,10522.8190087294,9739.41700315514,11432.6460529957,9111
"183",10051.4566584703,10106.479454668,9958.86577651057,9652.15425714802,9303.99891574778,10623.123392131,10500.8190087294,9722.41700315514,11418.6460529957,9100
"184",10043.2950950803,10104.7109083055,9959.25886036635,9679.5070835603,9342.20386857271,10623.123392131,10821.5445627866,9685.41700315514,11399.6460529957,9098
"185",10039.9891012755,10127.1800750742,9947.54439252835,9689.0070835603,9337.20386857271,10632.662586084,10803.5445627866,9673.41700315514,11389.6460529957,9096
"186",10041.2544952257,10131.0582123973,9941.24129096335,9683.73038568787,9326.20386857271,10614.662586084,10785.5445627866,9663.41700315514,11387.6460529957,9094
"187",10040.4925779216,10121.7455985358,9930.02938419135,9701.1747501107,9319.70727537299,10585.662586084,10752.5445627866,9640.41700315514,11365.6460529957,9087
"188",10050.0780879055,10106.1251023892,9917.7978135756,9691.60280422913,9299.70727537299,10545.662586084,10714.5445627866,9598.41700315514,11346.6460529957,9082
"189",10052.7577688392,10122.2855288683,9907.1978135756,9678.60280422913,9293.91690084068,10558.2724905017,10696.5445627866,9746.64981006114,11340.6460529957,9078
"190",10057.2450230622,10111.9485635612,9869.8978135756,9665.46420233082,9298.78623396729,10619.8158350943,10651.5445627866,9874.64981006114,11635.0888694059,9074
"191",10057.8470675252,10121.4232982076,9855.97138967725,9654.06420233082,9281.78623396729,10592.8158350943,10625.5445627866,9855.64981006114,11627.0888694059,9074
"192",10054.9689507079,10128.1835484388,9846.67989274106,9659.85788315923,9264.78623396729,10564.8158350943,10857.2156482666,9827.64981006114,11943.0888694059,9069
"193",10053.3384780549,10120.621130927,9843.93617724682,9632.50520827178,9268.77206205148,10604.0210847834,10814.2156482666,9800.64981006114,11933.0888694059,9066
"194",10054.723224601,10110.9008483267,9848.98141796172,9632.50520827178,9258.77206205148,10598.0210847834,10807.2156482666,9794.64981006114,11931.0888694059,9064
"195",10050.3667398234,10106.9673053241,9850.47071791516,9669.231923171,9261.69069502648,10577.0210847834,10784.2156482666,9778.64981006114,11925.0888694059,9063
"196",10055.3418222625,10102.7101229625,9850.8899580851,9675.26710835092,9295.23470917148,10594.0210847834,10758.2156482666,9971.17909530601,11915.0888694059,9059
"197",10048.2449973338,10109.7270804406,9843.64693114015,9666.76710835092,9288.23470917148,10611.0210847834,10736.2156482666,9943.17909530601,11900.0888694059,9058
"198",10044.4208076669,10128.9889696596,9837.67650289358,9667.62356976181,9278.41212302295,10588.0210847834,10713.2156482666,9918.17909530601,11893.0888694059,9054
"199",10044.9849122817,10135.9187866393,9837.15686643266,9702.89243692395,9264.66471997713,10655.1023067155,10757.2156482666,9875.17909530601,11874.0888694059,9043
"200",10033.2699476673,10125.3106663406,9842.0064848952,9711.6984441992,9265.66471997713,10628.1023067155,10798.2156482666,9852.17909530601,11857.0888694059,9042
"201",10030.0525797056,10121.8565983538,9851.38694609666,9710.36193465349,9253.66471997713,10613.1023067155,10784.2156482666,10082.2973230901,11850.0888694059,9038
"202",10029.3718473947,10121.9912253163,9845.38694609666,9705.36193465349,9248.66471997713,10605.1023067155,10774.2156482666,10077.2973230901,11844.0888694059,9036
"203",10031.89893552,10131.3328580401,9841.95598353191,9710.69765469462,9230.66471997713,10619.1023067155,10753.2156482666,10053.2973230901,11833.0888694059,9034
"204",10030.2258722674,10139.0328698289,9830.31577153659,9708.19765469462,9242.39254480569,10587.1023067155,10724.2156482666,10026.2973230901,11813.0888694059,9025
"205",10029.9815425872,10141.8148237102,9827.96492511359,9686.69765469462,9233.89254480569,10551.1023067155,10693.2156482666,9991.2973230901,12251.0792288275,9013
"206",10028.9815425872,10138.9991715136,9846.45857194948,9698.84806744662,9246.5282821418,10533.1023067155,10681.2156482666,9982.2973230901,12249.0792288275,9013
"207",10031.1721344,10144.8048818051,9854.75344049949,9693.34806744662,9231.5282821418,10511.1023067155,10659.2156482666,9959.2973230901,12240.0792288275,9008
"208",10034.5000562401,10139.7882032113,9853.568867351,9678.54806744663,9225.58920655623,10526.1023067155,10635.2156482666,10076.9898862996,12225.0792288275,9003
"209",10031.6805747676,10161.9516357865,9850.6906618903,9667.25533525432,9225.50028044937,10553.1023067155,10596.2156482666,10038.9898862996,12201.0792288275,8993
"210",10031.0681893569,10149.0983582243,9848.25764483952,9660.58883159932,9214.50028044937,10579.0139650858,10573.2156482666,10015.9898862996,12198.0792288275,8993
"211",10028.5934016027,10149.2786971462,9866.59045403623,9658.58845662518,9229.99837929814,10539.0139650858,10537.2156482666,9990.98988629964,12177.0792288275,8988
"212",10029.0732676072,10163.9223358146,9859.50862935046,9650.76857698193,9203.39837929814,10500.0139650858,10503.2156482666,10116.9495616334,12159.0792288275,8986
"213",10032.725126944,10170.1478482866,9857.09483576462,9632.76857698193,9182.39837929814,10482.0139650858,10481.2156482666,10097.9495616334,12147.0792288275,8982
"214",10035.0546140831,10164.4420206449,9868.35505356631,9607.26857698193,9194.85207359014,10479.0139650858,10433.2156482666,10302.7263489124,12115.0792288275,8973
"215",10035.4306589107,10162.5154495543,9857.10514637619,9576.26857698193,9194.85207359014,10448.0139650858,10403.2156482666,10277.7263489124,12096.0792288275,8970
"216",10033.5697399312,10162.2762340092,9871.64127859021,9570.26857698193,9188.85207359014,10429.0139650858,10381.2156482666,10491.6317312058,12078.0792288275,8969
"217",10036.251357655,10154.5825856851,9864.27097541411,9550.26857698193,9182.13820526314,10410.0139650858,10358.2156482666,10469.6317312058,12068.0792288275,8956
"218",10032.769066751,10166.9738322124,9854.99631603008,9580.1646833371,9179.75167562914,10446.0738179535,10339.2156482666,10455.6317312058,12059.0792288275,8951
"219",10030.2193625084,10173.7170544625,9864.33770064264,9589.59218269066,9183.28311681629,10535.6843152708,10315.2156482666,10587.8858214688,12032.0792288275,8942
"220",10028.0236440169,10170.8839909045,9856.68251827664,9577.39218269066,9221.76061684169,10508.6843152708,10447.2156482666,10561.8858214688,12011.0792288275,8937
"221",10025.6778065714,10172.151732491,9844.08251827664,9580.76691439844,9252.32742945266,10475.6843152708,10424.2156482666,10537.8858214688,11994.0792288275,8925
"222",10020.5347957766,10183.1714823005,9856.91958555408,9594.18544492145,9235.32742945266,10444.6843152708,10474.0443307041,10516.8858214688,11980.0792288275,8921
"223",10026.2667992522,10184.2707669212,9850.16893722662,9591.64225960707,9201.32742945266,10434.6843152708,10448.0443307041,10493.8858214688,11969.0792288275,8918
"224",10028.7946079535,10176.7135636972,9840.76073870051,9588.31068852147,9200.02877205126,10515.3332388621,10387.0443307041,10437.8858214688,11939.0792288275,8912
"225",10026.1238580724,10180.7868302102,9845.0886690957,9600.65041167335,9183.02877205126,10536.8585509396,10370.0443307041,10556.2968062451,11930.0792288275,8907
"226",10025.8687439861,10176.8021400934,9835.0886690957,9604.93950281976,9181.29165041125,10521.8585509396,10352.0443307041,10544.2968062451,11923.0792288275,8905
"227",10029.0305739447,10180.6644245388,9811.0886690957,9636.43950281976,9162.29165041125,10503.8585509396,10331.0443307041,10529.2968062451,11916.0792288275,8904
